"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"137"	1.18291643523213e-05	0.538744509957463	0.945	0.959	0.0591458217616066	"0"	"ENSDNOG00000035200"
"138"	1.52582107264359e-05	0.652398480540106	0.959	0.984	0.0762910536321795	"0"	"ENSDNOG00000047673"
"139"	1.53774608077655e-05	0.74265623306084	0.76	0.77	0.0768873040388275	"0"	"ENSDNOG00000025188"
"140"	2.43216320482303e-05	0.721425802031893	0.272	0.147	0.121608160241152	"0"	"ENSDNOG00000017421"
"141"	6.06718758566698e-05	0.278243023182412	0.964	0.988	0.303359379283349	"0"	"ENSDNOG00000036598"
"142"	7.41293639195214e-05	0.256109520965174	0.763	0.822	0.370646819597607	"0"	"ENSDNOG00000018263"
"143"	7.65745097112877e-05	0.499733450755144	0.319	0.216	0.382872548556438	"0"	"ENSDNOG00000040572"
"144"	8.79001922162472e-05	0.351867257613037	0.974	0.987	0.439500961081236	"0"	"ENSDNOG00000005105"
"145"	9.42126431181816e-05	0.266234158129667	0.768	0.784	0.471063215590908	"0"	"ENSDNOG00000007266"
"146"	0.000101052360830193	0.414140596020332	0.923	0.971	0.505261804150964	"0"	"ENSDNOG00000000347"
"147"	0.00012098513437598	0.250265603810686	0.626	0.68	0.604925671879898	"0"	"ENSDNOG00000030607"
"148"	0.000132308983852721	0.392573377920173	0.257	0.255	0.661544919263603	"0"	"ENSDNOG00000017961"
"149"	0.000195915775084527	0.264250670237137	0.965	0.956	0.979578875422636	"0"	"ENSDNOG00000006191"
"150"	0.000334047376751136	0.290647789638399	0.883	0.897	1	"0"	"ENSDNOG00000031036"
"151"	0.000355757217551665	0.295918834782854	0.952	0.96	1	"0"	"ENSDNOG00000030671"
"152"	0.000449976561210954	0.530947005799935	0.493	0.519	1	"0"	"ENSDNOG00000005710"
"153"	0.000468012472534159	0.50131957574551	0.951	0.972	1	"0"	"ENSDNOG00000033138"
"154"	0.000481719828384563	0.317893871875381	0.429	0.376	1	"0"	"ENSDNOG00000043236"
"155"	0.000704524002981651	0.322370213972228	0.544	0.544	1	"0"	"ENSDNOG00000034346"
"156"	0.000731733222379298	5.29690100646863	0.573	0.547	1	"0"	"ENSDNOG00000025252"
"157"	0.000751750898964117	0.340938348347441	0.834	0.898	1	"0"	"ENSDNOG00000019028"
"158"	0.000893537581169303	0.272854118117965	0.849	0.85	1	"0"	"ENSDNOG00000002864"
"159"	0.00111229082622089	0.406210087017789	0.684	0.773	1	"0"	"ENSDNOG00000040814"
"160"	0.0011138907072496	0.604030742525172	0.961	0.962	1	"0"	"ENSDNOG00000047826"
"161"	0.00114682724647296	30.0692544263462	0.42	0.358	1	"0"	"ENSDNOG00000000361"
"162"	0.00132020421834181	0.47052910155958	0.307	0.26	1	"0"	"ENSDNOG00000039334"
