"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"146"	8.70759672701663e-06	1.40522626991941	0.132	0.265	0.0435379836350831	"1"	"ENSDNOG00000002017"
"147"	9.66708801865233e-06	0.254251520126574	0.62	0.689	0.0483354400932616	"1"	"ENSDNOG00000005673"
"148"	1.16440409465604e-05	0.690041130280194	0.562	0.685	0.0582202047328021	"1"	"ENSDNOG00000018894"
"149"	1.2043720592892e-05	0.387361550193215	0.307	0.382	0.0602186029644598	"1"	"ENSDNOG00000048404"
"150"	1.23581518056892e-05	6.09800814577171	0.164	0.33	0.0617907590284459	"1"	"ENSDNOG00000018203"
"151"	1.51214409153852e-05	0.306971449885363	0.576	0.658	0.0756072045769262	"1"	"ENSDNOG00000004045"
"152"	2.19428020647905e-05	0.277664021379561	0.584	0.67	0.109714010323952	"1"	"ENSDNOG00000043562"
"153"	3.07408084375801e-05	0.717255360248836	0.559	0.681	0.1537040421879	"1"	"ENSDNOG00000048538"
"154"	5.86092897847193e-05	0.642425956275432	0.239	0.398	0.293046448923597	"1"	"ENSDNOG00000031724"
"155"	6.74725000805291e-05	1.59775522219273	0.195	0.35	0.337362500402646	"1"	"ENSDNOG00000015065"
"156"	0.000134350554045798	0.314757729841237	0.448	0.597	0.671752770228991	"1"	"ENSDNOG00000034707"
"157"	0.000135802689170677	0.265335825663636	0.763	0.846	0.679013445853386	"1"	"ENSDNOG00000019230"
"158"	0.000235829190302	0.387114121669837	0.535	0.654	1	"1"	"ENSDNOG00000030671"
"159"	0.000297019498766132	0.303402707174211	0.643	0.752	1	"1"	"ENSDNOG00000049724"
"160"	0.00030070585214414	0.483021669691282	0.562	0.679	1	"1"	"ENSDNOG00000052098"
"161"	0.000515427179975407	0.676102394781008	0.186	0.352	1	"1"	"ENSDNOG00000048664"
"162"	0.00057621619051059	0.317958983591765	0.304	0.442	1	"1"	"ENSDNOG00000014307"
"163"	0.00145423232793667	0.266808436996706	0.608	0.697	1	"1"	"ENSDNOG00000000347"
"164"	0.00263445214640583	0.431928398321385	0.491	0.641	1	"1"	"ENSDNOG00000033465"
"165"	0.00348092616970605	0.297043330166304	0.424	0.557	1	"1"	"ENSDNOG00000018150"
"166"	0.00396559651490914	0.362257908925433	0.435	0.531	1	"1"	"ENSDNOG00000039053"
